id_transaccion,monto_usd,pais,hora,es_fraude,alerta_modelo
9102,741.62,AR,6,0,0
9103,1577.81,US,18,0,0
9104,706.66,AR,1,0,0
9105,309.93,AR,0,0,0
9106,14381.2,AR,20,0,1
9107,628.93,AR,12,0,0
9108,526.94,AR,22,0,0
9109,990.15,BR,10,0,0
9110,1356.96,US,13,0,0
9111,3093.38,BR,9,0,0
9112,2595.84,MX,13,0,0
9113,1438.68,AR,5,0,0
9114,502.41,AR,5,0,0
9115,1551.29,US,17,0,0
9116,478.67,US,16,0,0
9117,11784.93,CL,19,0,0
9118,420.33,MX,18,0,0
9119,91.86,MX,2,0,0
9120,242.98,MX,4,0,0
9121,20614.31,CL,15,0,0
9122,967.25,BR,10,0,0
9123,787.71,US,8,0,0
9124,9783.37,AR,7,0,0
9125,6822.28,US,4,0,0
9126,4830.11,AR,21,0,0
9127,1427.91,US,19,0,0
9128,6005.86,AR,6,0,0
9129,3726.22,AR,22,0,0
9130,629.86,MX,9,0,0
9131,467.65,AR,0,0,0
9132,2506.38,AR,15,0,0
9133,1069.09,AR,12,0,0
9134,1197.65,AR,18,0,0
9135,562.99,US,20,0,0
9136,4443.73,MX,1,0,0
9137,203.86,BR,16,0,0
9138,1403.31,US,23,0,0
9139,6486.23,AR,6,0,0
9140,936.58,CL,15,0,0
9141,1144.12,CL,5,0,0
9142,15866.7,CL,14,0,0
9143,303.14,US,1,0,0
9144,9562.25,CL,0,0,0
9145,4528.58,AR,18,0,0
9146,888.46,BR,5,0,0
9147,1390.29,MX,0,0,0
9148,623.59,US,12,0,0
9149,3450.13,US,10,0,0
9150,1093.48,MX,18,0,0
9151,848.27,AR,2,0,0
9152,208.93,BR,21,0,0
9153,2165.16,CL,10,0,0
9154,478.99,AR,13,0,0
9155,689.59,BR,14,0,0
9156,2571.8,US,4,0,0
9157,965.01,AR,1,0,0
9158,383.57,CL,20,0,0
9159,2564.51,AR,8,0,0
9160,2559.29,BR,7,0,0
9161,177.91,CL,19,0,0
9162,1297.74,BR,3,0,0
9163,372.89,BR,3,0,0
9164,1281.99,BR,2,0,1
9165,3826.38,BR,4,0,0
9166,1459.84,BR,10,0,0
9167,1227.27,MX,5,0,0
9168,341.96,MX,9,0,0
9169,99.76,AR,8,0,0
9170,2403.78,BR,2,0,0
9171,3241.47,US,14,0,0
9172,1571.31,MX,3,0,0
9173,3276.32,BR,7,0,0
9174,1446.01,US,16,0,0
9175,707.53,US,20,0,0
9176,2765.49,CL,21,0,0
9177,2059.87,CL,19,0,0
9178,374.13,AR,7,0,0
9179,10868.59,AR,12,0,0
9180,2610.04,BR,11,0,0
9181,769.0,AR,18,0,0
9182,5595.64,MX,20,0,0
9183,1325.77,BR,8,0,0
9184,632.23,AR,17,0,0
9185,673.55,CL,1,0,0
9186,26526.77,CL,23,0,0
9187,3643.35,AR,13,0,0
9188,460.81,AR,13,0,0
9189,241.03,BR,1,0,0
9190,455.98,AR,20,0,0
9191,239.4,MX,14,0,0
9192,269.83,BR,8,0,0
9193,174.15,MX,17,0,0
9194,2584.46,BR,12,0,0
9195,5743.3,US,23,0,0
9196,2112.8,MX,10,0,0
9197,912.17,BR,1,0,0
9198,868.63,US,6,0,0
9199,627.15,AR,20,0,0
9200,1026.31,BR,8,0,0
9201,179.4,AR,18,0,0
9202,1009.65,MX,22,0,0
9203,1002.09,CL,10,0,0
9204,1859.9,US,19,0,0
9205,420.35,MX,19,0,0
9206,1337.47,MX,23,0,0
9207,1215.06,AR,20,0,0
9208,634.64,MX,0,0,0
9209,3887.74,BR,23,0,0
9210,953.0,US,7,0,0
9211,4356.33,AR,3,0,0
9212,480.15,MX,4,0,0
9213,615.27,AR,21,0,0
9214,1714.07,BR,21,0,0
9215,1414.67,MX,13,0,0
9216,417.67,AR,15,0,0
9217,3412.68,MX,9,0,0
9218,789.47,US,5,0,0
9219,5582.83,MX,0,0,0
9220,9177.21,MX,22,0,0
9221,818.57,AR,13,0,0
9222,503.56,MX,19,0,0
9223,1022.98,AR,13,0,0
9224,983.25,US,17,0,0
9225,6597.76,BR,10,0,0
9226,72.8,US,14,0,0
9227,815.78,AR,4,0,0
9228,754.9,CL,1,0,0
9229,4467.71,MX,2,0,0
9230,2918.04,AR,23,0,0
9231,798.08,BR,6,0,0
9232,2790.47,BR,6,0,0
9233,556.6,BR,19,0,0
9234,2685.28,MX,3,0,0
9235,1650.66,MX,13,0,0
9236,2808.04,AR,9,0,0
9237,8759.63,MX,10,0,0
9238,523.84,CL,19,0,0
9239,106.47,MX,16,0,0
9240,1359.99,US,11,0,0
9241,42.96,US,15,0,0
9242,148.95,CL,6,0,0
9243,3787.54,US,5,0,0
9244,327.25,BR,7,0,0
9245,776.51,MX,16,0,0
9246,8935.0,BR,13,0,0
9247,770.96,CL,10,0,0
9248,498.43,AR,17,0,0
9249,983.02,BR,7,0,0
9250,1559.42,AR,3,0,0
9251,1079.83,MX,3,0,0
9252,1174.91,CL,4,0,0
9253,546.76,AR,8,0,0
9254,243.61,BR,0,0,0
9255,1143.14,AR,21,0,0
9256,3355.87,AR,18,0,0
9257,4419.15,AR,13,0,0
9258,714.81,AR,6,0,0
9259,1808.55,AR,15,0,1
9260,5228.56,US,19,0,0
9261,507.42,US,12,0,0
9262,1773.96,US,16,0,0
9263,2420.35,AR,13,0,0
9264,17291.36,AR,20,0,0
9265,2420.13,BR,17,0,1
9266,1062.66,AR,20,0,0
9267,6025.79,US,5,0,0
9268,903.46,AR,0,0,0
9269,565.24,AR,23,0,0
9270,503.95,AR,23,0,0
9271,737.52,MX,10,0,0
9272,4318.27,BR,23,0,0
9273,2312.5,US,18,0,0
9274,236.74,AR,6,0,0
9275,5906.27,MX,1,0,0
9276,690.29,AR,13,0,0
9277,2980.09,US,20,0,0
9278,1337.8,US,6,0,0
9279,935.19,BR,22,0,0
9280,3366.54,CL,22,0,0
9281,648.17,US,2,0,0
9282,122.15,MX,17,0,0
9283,2386.56,MX,16,0,0
9284,948.05,AR,14,0,0
9285,2016.7,AR,6,0,0
9286,117.83,AR,4,0,0
9287,316.0,AR,13,0,0
9288,448.15,AR,17,0,0
9289,2701.02,AR,2,0,0
9290,3510.11,BR,4,0,0
9291,1943.22,BR,9,0,0
9292,920.46,BR,1,0,0
9293,987.66,BR,7,0,0
9294,1659.69,AR,6,0,0
9295,284.56,US,6,0,0
9296,1371.21,AR,8,0,0
9297,721.07,AR,16,0,0
9298,772.04,BR,9,0,0
9299,6360.97,MX,19,0,0
9300,165.8,CL,23,0,0
9301,958.06,US,20,0,0
9302,315.83,AR,16,0,0
9303,955.18,AR,11,0,0
9304,735.33,BR,8,0,0
9305,1765.82,BR,20,0,0
9306,1605.46,BR,17,0,0
9307,3989.79,AR,13,0,0
9308,436.07,MX,23,0,0
9309,2594.65,MX,7,0,0
9310,5543.62,AR,13,0,0
9311,430.45,AR,20,0,0
9312,1965.26,MX,9,0,0
9313,2666.77,US,16,0,0
9314,519.59,AR,1,0,0
9315,306.23,AR,15,0,0
9316,2254.9,MX,15,0,0
9317,4532.58,BR,8,0,0
9318,760.84,BR,21,0,0
9319,1911.61,BR,14,0,0
9320,152.86,MX,9,0,0
9321,877.11,AR,4,0,0
9322,1196.78,BR,13,0,0
9323,197.65,AR,4,0,0
9324,908.73,AR,1,0,0
9325,835.6,BR,22,0,0
9326,426.1,BR,19,0,0
9327,1234.49,AR,6,0,0
9328,298.78,US,12,0,0
9329,430.52,BR,15,0,0
9330,1052.56,BR,21,0,0
9331,1278.03,AR,23,0,0
9332,223.91,MX,22,0,0
9333,2869.07,AR,8,0,0
9334,321.72,AR,17,0,0
9335,1573.52,AR,8,0,0
9336,850.7,AR,5,0,0
9337,2180.09,CL,20,0,0
9338,253.38,BR,16,0,0
9339,1320.09,AR,13,0,0
9340,1954.62,AR,11,0,0
9341,2996.69,AR,16,0,0
9342,1145.18,AR,17,0,0
9343,1472.61,AR,12,0,0
9344,2163.25,MX,17,0,0
9345,331.01,MX,14,0,0
9346,809.39,AR,2,0,0
9347,2172.89,AR,22,0,0
9348,1535.05,MX,0,0,0
9349,1036.17,BR,23,0,0
9350,1728.94,BR,13,0,0
9351,1067.36,US,3,0,0
9352,647.95,AR,11,0,0
9353,489.96,AR,10,0,0
9354,609.94,AR,22,0,0
9355,37.69,US,9,0,0
9356,882.23,AR,16,0,0
9357,682.86,AR,8,0,0
9358,1980.06,AR,11,0,0
9359,413.67,US,2,0,0
9360,604.23,CL,21,0,0
9361,1015.15,BR,11,0,0
9362,3478.81,CL,19,0,0
9363,623.08,US,15,0,0
9364,683.64,BR,0,0,0
9365,240.71,AR,19,0,0
9366,488.86,MX,0,0,0
9367,3696.36,AR,19,0,0
9368,220.89,BR,14,0,0
9369,614.92,AR,6,0,0
9370,3274.54,AR,15,0,0
9371,727.33,MX,5,0,0
9372,638.49,AR,7,0,0
9373,1373.76,BR,0,0,0
9374,267.13,BR,2,0,0
9375,318.07,AR,6,0,1
9376,2124.0,AR,20,0,0
9377,1257.86,AR,2,0,0
9378,2564.23,AR,0,0,0
9379,1171.55,BR,16,0,0
9380,740.59,MX,22,0,0
9381,93.51,BR,13,0,0
9382,738.96,AR,1,0,0
9383,625.17,CL,12,0,0
9384,1120.27,BR,17,0,0
9385,1285.4,CL,12,0,0
9386,240.91,CL,17,0,0
9387,390.55,MX,9,0,0
9388,1552.02,CL,8,0,0
9389,4875.36,BR,14,0,0
9390,284.91,US,0,0,0
9391,2377.83,BR,19,0,0
9392,2755.53,CL,2,0,0
9393,2293.36,AR,10,0,0
9394,679.8,AR,6,0,0
9395,287.78,AR,2,0,0
9396,6531.98,CL,22,0,0
9397,909.03,AR,4,0,0
9398,868.39,CL,1,0,0
9399,5946.35,CL,13,0,0
9400,1399.95,BR,21,0,0
9401,6837.55,BR,17,0,0
9402,531.25,AR,16,0,0
9403,292.84,BR,12,0,0
9404,2518.53,US,4,0,0
9405,2974.17,AR,16,0,0
9406,183.29,MX,2,0,0
9407,597.93,MX,8,0,0
9408,5794.86,BR,19,0,1
9409,1228.06,US,10,0,0
9410,1911.26,AR,1,0,0
9411,59.3,CL,0,0,0
9412,3642.42,AR,16,0,0
9413,265.33,BR,13,0,0
9414,294.46,BR,22,0,0
9415,22801.22,MX,0,0,0
9416,6303.34,MX,17,0,0
9417,82.71,US,1,0,0
9418,6757.96,MX,8,0,0
9419,171.54,BR,9,0,0
9420,1350.58,AR,19,0,0
9421,901.35,AR,18,0,0
9422,4870.63,AR,9,0,0
9423,1188.15,AR,18,0,0
9424,6253.42,US,3,0,0
9425,2450.58,MX,0,0,0
9426,1759.91,BR,6,0,0
9427,695.05,AR,4,0,0
9428,249.07,BR,18,0,0
9429,151.25,MX,13,0,0
9430,1340.56,BR,20,0,0
9431,653.76,CL,7,0,0
9432,4187.07,AR,11,0,0
9433,994.81,BR,13,0,0
9434,426.02,AR,18,0,0
9435,574.54,CL,7,0,0
9436,1313.22,CL,5,0,0
9437,17816.36,BR,22,0,0
9438,2080.54,MX,8,0,0
9439,2853.27,CL,17,0,0
9440,710.16,CL,2,0,0
9441,965.85,AR,10,0,0
9442,341.36,US,23,0,0
9443,473.78,CL,7,0,0
9444,86.3,US,15,0,0
9445,235.0,US,2,0,0
9446,52.24,AR,3,0,0
9447,3017.77,BR,21,0,0
9448,2040.41,BR,15,0,0
9449,1840.78,CL,6,0,0
9450,240.77,BR,6,0,0
9451,3105.26,AR,17,0,0
9452,644.25,CL,12,0,0
9453,6613.41,AR,20,0,0
9454,4640.82,BR,18,0,0
9455,266.48,AR,20,0,0
9456,322.91,BR,7,0,0
9457,298.55,CL,1,0,0
9458,222.62,BR,5,0,0
9459,1628.53,AR,9,0,0
9460,138.68,CL,20,0,0
9461,767.84,AR,15,0,0
9462,491.86,AR,4,0,0
9463,203.31,US,2,0,0
9464,1208.11,CL,7,0,0
9465,2838.73,AR,16,0,0
9466,1003.57,MX,17,0,0
9467,2152.56,AR,17,0,0
9468,4393.87,CL,10,0,0
9469,657.04,MX,23,0,0
9470,6371.23,AR,8,0,0
9471,6154.41,MX,22,0,0
9472,1743.49,MX,0,0,0
9473,8072.12,US,21,0,0
9474,1230.38,BR,12,0,0
9475,3518.0,CL,18,0,0
9476,4198.94,CL,3,0,0
9477,983.63,AR,11,0,0
9478,1091.13,BR,13,0,0
9479,2965.82,MX,14,0,0
9480,272.07,BR,4,0,1
9481,2299.88,US,8,0,0
9482,724.74,AR,19,0,0
9483,921.49,AR,6,0,0
9484,454.24,US,4,0,0
9485,729.14,AR,21,0,0
9486,772.42,BR,23,0,0
9487,1197.97,BR,21,0,0
9488,203.69,US,11,0,0
9489,4123.9,US,16,0,0
9490,1006.46,CL,18,0,1
9491,551.92,BR,10,0,0
9492,3485.72,MX,12,0,0
9493,3313.93,BR,18,0,0
9494,865.29,BR,22,0,0
9495,440.59,AR,1,0,0
9496,7786.34,BR,21,0,0
9497,4041.09,MX,17,0,0
9498,897.28,MX,18,0,0
9499,617.0,AR,21,0,0
9500,3192.01,AR,14,0,0
9501,994.53,BR,16,0,0
9502,586.7,AR,6,0,0
9503,2446.13,AR,20,0,0
9504,1006.48,BR,2,0,0
9505,687.12,BR,1,0,0
9506,1689.92,BR,7,0,0
9507,3999.62,AR,18,0,0
9508,1158.51,US,22,0,0
9509,124.31,BR,5,0,0
9510,713.61,AR,23,0,0
9511,1192.84,US,6,0,0
9512,892.04,AR,10,0,0
9513,606.78,BR,15,0,0
9514,2640.24,US,16,0,0
9515,744.58,AR,1,0,0
9516,880.62,CL,18,0,0
9517,538.24,BR,23,0,0
9518,2843.08,MX,10,0,0
9519,319.69,AR,20,0,0
9520,1995.06,BR,0,0,0
9521,401.59,AR,2,0,0
9522,872.37,CL,19,0,0
9523,1420.02,AR,9,0,0
9524,671.77,CL,23,0,0
9525,1470.77,US,5,0,0
9526,4610.95,MX,10,0,0
9527,475.95,AR,4,0,0
9528,1751.28,MX,20,0,1
9529,814.89,CL,4,0,0
9530,1619.36,MX,15,0,0
9531,10494.41,BR,16,0,0
9532,1118.99,US,23,0,0
9533,408.48,AR,18,0,0
9534,1576.2,BR,21,0,0
9535,6340.73,AR,14,0,0
9536,3004.16,US,23,0,0
9537,741.73,AR,17,0,0
9538,461.04,CL,4,0,0
9539,875.01,BR,13,0,0
9540,184.38,US,11,0,0
9541,1327.06,BR,19,0,0
9542,544.74,MX,7,0,0
9543,5638.61,AR,19,0,0
9544,1358.82,AR,19,0,0
9545,979.1,BR,8,0,0
9546,3758.04,BR,15,0,0
9547,329.87,CL,9,0,0
9548,1225.03,MX,2,0,0
9549,1191.05,BR,1,0,0
9550,1844.64,BR,20,1,1
9551,1050.17,BR,4,0,0
9552,316.91,AR,22,0,0
9553,8168.93,BR,21,0,0
9554,1009.91,AR,14,0,0
9555,1062.82,AR,0,0,0
9556,205.71,CL,21,0,0
9557,7504.49,US,21,0,0
9558,2805.67,AR,4,0,0
9559,2010.51,AR,7,0,0
9560,2608.77,US,14,0,0
9561,612.19,MX,3,0,0
9562,1087.72,CL,20,0,0
9563,576.29,MX,3,0,0
9564,6945.81,BR,20,0,0
9565,1405.82,CL,22,0,0
9566,2086.93,BR,10,0,0
9567,2064.84,CL,2,0,0
9568,630.22,AR,11,0,0
9569,2085.68,CL,8,0,0
9570,7375.83,CL,20,0,0
9571,1085.28,MX,21,0,0
9572,412.78,MX,4,0,0
9573,485.72,CL,12,0,0
9574,293.46,BR,16,0,0
9575,1259.78,MX,2,0,0
9576,543.03,BR,1,0,0
9577,167.19,US,17,0,0
9578,15034.56,BR,14,0,0
9579,4364.51,CL,15,0,0
9580,299.21,US,13,0,0
9581,2995.71,BR,22,0,0
9582,175.82,CL,21,0,0
9583,5594.64,AR,15,0,0
9584,1988.29,AR,9,0,0
9585,418.17,BR,18,0,0
9586,152.05,US,18,0,0
9587,782.23,BR,9,0,0
9588,1854.11,AR,3,0,0
9589,264.19,AR,1,0,0
9590,5743.91,AR,4,0,0
9591,936.27,AR,18,0,0
9592,2277.78,AR,11,0,0
9593,392.5,CL,5,0,0
9594,715.96,AR,19,0,0
9595,165.28,CL,21,0,0
9596,822.98,CL,5,0,0
9597,1297.2,AR,22,0,0
9598,2099.23,CL,20,0,0
9599,4146.8,AR,17,0,0
9600,4891.49,US,10,0,0
9601,3040.6,AR,0,0,0
9602,33.94,AR,15,0,0
9603,632.86,BR,16,0,0
9604,1088.01,AR,0,0,0
9605,282.85,US,2,0,0
9606,1219.87,MX,11,0,0
9607,6661.61,AR,19,0,0
9608,1136.0,CL,7,0,0
9609,7651.14,CL,18,0,0
9610,1682.37,CL,9,0,0
9611,1086.75,MX,5,0,0
9612,126.36,CL,0,0,0
9613,912.89,AR,3,0,0
9614,2388.87,BR,22,0,0
9615,1646.73,US,12,0,0
9616,473.36,CL,20,0,0
9617,1132.18,BR,20,0,0
9618,781.37,BR,18,0,1
9619,1699.09,AR,16,0,0
9620,1656.15,BR,8,0,0
9621,9683.74,BR,18,0,0
9622,2110.27,CL,7,0,0
9623,3201.67,AR,16,0,0
9624,1865.05,AR,0,0,0
9625,204.79,AR,8,0,0
9626,2624.14,AR,3,0,0
9627,3011.53,AR,17,0,0
9628,9665.61,BR,21,0,0
9629,794.5,CL,10,0,0
9630,146.44,US,22,0,0
9631,408.94,US,19,0,0
9632,1050.78,US,9,0,0
9633,2262.1,US,13,1,1
9634,355.55,AR,11,0,0
9635,2356.58,AR,14,0,0
9636,803.27,AR,4,0,0
9637,949.96,AR,13,0,0
9638,622.69,AR,12,0,0
9639,217.89,AR,9,0,0
9640,1712.7,AR,9,0,0
9641,1324.86,US,11,0,0
9642,668.53,BR,15,0,0
9643,997.31,US,5,0,0
9644,334.6,US,11,0,0
9645,11200.52,AR,5,0,0
9646,4364.57,US,19,1,1
9647,2516.71,AR,5,0,0
9648,1158.86,AR,8,0,0
9649,449.68,BR,23,0,0
9650,730.82,BR,20,0,0
9651,126.82,AR,19,0,0
9652,1131.98,MX,0,0,0
9653,1540.11,AR,18,0,0
9654,2037.39,AR,7,0,0
9655,5209.97,AR,10,0,0
9656,1090.54,MX,9,0,0
9657,298.55,MX,3,0,0
9658,358.99,BR,22,0,0
9659,1271.65,BR,14,0,0
9660,3737.68,CL,14,0,0
9661,472.86,US,7,0,0
9662,9744.86,CL,12,0,0
9663,218.35,AR,7,0,0
9664,248.92,MX,6,0,0
9665,1100.87,BR,1,0,0
9666,1018.22,US,23,0,0
9667,7152.16,BR,21,0,0
9668,360.1,AR,19,0,0
9669,354.9,MX,1,0,0
9670,376.14,MX,5,0,0
9671,1415.38,MX,6,0,0
9672,1983.63,US,22,0,0
9673,321.26,AR,17,0,0
9674,1046.91,CL,0,0,0
9675,480.78,MX,10,0,0
9676,1881.52,BR,4,0,0
9677,295.24,AR,6,0,0
9678,2446.18,US,9,0,0
9679,629.29,BR,1,0,0
9680,867.37,CL,21,0,0
9681,418.64,CL,11,0,0
9682,3028.09,AR,23,0,0
9683,488.43,BR,4,0,0
9684,1545.19,US,2,0,0
9685,395.51,AR,7,0,0
9686,774.37,US,5,0,0
9687,196.2,MX,6,0,0
9688,191.47,AR,15,0,0
9689,2304.06,AR,8,0,0
9690,309.57,BR,0,0,0
9691,102.8,CL,12,0,0
9692,2501.74,AR,21,0,0
9693,3773.68,CL,2,0,0
9694,225.97,US,4,0,0
9695,1505.23,US,5,0,0
9696,769.66,AR,15,0,0
9697,5678.78,AR,19,0,0
9698,612.11,AR,1,0,0
9699,3570.15,AR,13,0,0
9700,872.93,AR,23,0,0
9701,5194.38,AR,9,0,0
9702,594.78,BR,16,0,0
9703,2598.92,AR,4,0,0
9704,1563.28,US,7,0,0
9705,4479.12,AR,19,0,0
9706,2584.69,AR,23,0,1
9707,442.85,AR,15,0,0
9708,1425.96,AR,8,0,0
9709,463.57,AR,22,0,0
9710,1326.43,BR,21,0,0
9711,2472.18,AR,5,0,0
9712,2007.13,MX,22,0,0
9713,444.79,CL,23,0,0
9714,196.51,CL,4,0,0
9715,2817.25,AR,21,0,0
9716,165.63,AR,5,0,0
9717,1235.58,US,3,0,0
9718,647.29,BR,7,0,0
9719,483.53,AR,8,0,0
9720,3002.79,BR,2,0,0
9721,134.49,CL,14,0,0
9722,3383.2,AR,9,0,0
9723,1457.58,MX,19,0,0
9724,2854.42,CL,2,0,0
9725,1558.53,MX,23,0,0
9726,705.34,AR,3,0,0
9727,5174.14,MX,12,0,0
9728,371.59,BR,22,0,0
9729,178.03,AR,2,0,0
9730,3083.3,US,0,0,0
9731,320.32,US,13,0,0
9732,6625.99,AR,9,0,0
9733,1140.93,US,14,0,0
9734,1937.42,MX,15,0,0
9735,895.88,MX,0,0,0
9736,1219.13,AR,8,0,0
9737,2175.64,US,20,0,0
9738,2827.47,US,5,0,0
9739,1348.33,AR,22,0,0
9740,1571.54,US,1,0,0
9741,1474.51,US,4,0,0
9742,294.76,AR,21,0,0
9743,2292.78,US,4,0,0
9744,13212.4,US,14,0,0
9745,3043.21,US,10,0,0
9746,6898.31,CL,17,0,0
9747,1667.9,AR,7,0,0
9748,1103.86,CL,13,0,0
9749,322.13,AR,0,0,0
9750,967.89,AR,5,0,0
9751,1187.22,AR,2,0,0
9752,426.41,US,21,0,0
9753,2424.76,CL,1,0,0
9754,605.64,US,19,0,0
9755,1417.62,AR,18,0,0
9756,1146.74,MX,2,0,0
9757,253.54,US,13,0,0
9758,678.85,US,16,0,0
9759,4928.91,BR,10,0,0
9760,1329.91,AR,22,0,0
9761,40185.08,AR,5,0,0
9762,2319.66,AR,3,0,0
9763,1319.8,AR,7,0,0
9764,2312.03,BR,11,0,0
9765,1241.15,BR,0,0,0
9766,550.72,US,2,0,0
9767,462.2,AR,15,0,0
9768,661.5,MX,16,0,0
9769,1305.96,BR,13,0,0
9770,3244.96,AR,10,0,0
9771,5436.97,AR,8,0,0
9772,1216.82,BR,3,0,0
9773,1128.54,AR,9,0,0
9774,192.33,MX,22,0,0
9775,754.22,MX,20,0,0
9776,324.48,CL,20,0,0
9777,372.71,BR,7,0,0
9778,783.38,AR,6,0,0
9779,649.75,BR,17,0,0
9780,1754.65,AR,5,0,0
9781,257.36,AR,2,0,0
9782,1415.81,MX,19,0,0
9783,1100.89,BR,21,0,0
9784,1270.9,CL,21,0,0
9785,813.93,AR,6,0,0
9786,89.42,MX,15,0,0
9787,2176.13,AR,7,0,0
9788,234.46,BR,16,0,0
9789,256.7,CL,16,0,0
9790,1902.71,US,8,0,0
9791,266.72,US,16,0,0
9792,3484.73,AR,12,0,1
9793,1164.56,BR,6,0,0
9794,1519.35,CL,3,0,0
9795,2580.04,AR,23,0,0
9796,2664.43,AR,6,0,0
9797,1642.89,MX,22,0,0
9798,222.75,CL,0,0,0
9799,2741.05,AR,21,0,1
9800,740.3,BR,7,0,0
9801,2050.64,AR,21,0,0
9802,386.07,AR,13,0,0
9803,1021.94,MX,14,0,0
9804,2677.2,AR,19,0,0
9805,1345.64,AR,17,0,0
9806,2215.64,MX,0,0,0
9807,3870.69,CL,21,0,0
9808,2678.38,CL,2,0,0
9809,184.92,BR,13,0,0
9810,17223.56,US,19,0,0
9811,478.88,BR,23,0,0
9812,2594.29,BR,10,0,0
9813,3382.1,AR,6,0,0
9814,1565.65,BR,7,0,0
9815,1092.44,AR,23,0,0
9816,446.29,US,15,0,0
9817,1200.55,MX,20,0,0
9818,2293.58,AR,9,0,0
9819,1164.57,AR,21,0,1
9820,3306.03,CL,12,0,0
9821,1077.19,MX,11,0,0
9822,1344.53,MX,16,0,0
9823,6223.53,CL,19,0,0
9824,1766.64,CL,15,0,0
9825,549.76,BR,4,0,0
9826,214.49,MX,6,0,0
9827,1907.16,BR,13,0,0
9828,2252.86,BR,5,0,0
9829,378.92,US,20,0,0
9830,2190.38,BR,14,0,0
9831,928.24,US,20,0,0
9832,312.17,BR,18,0,0
9833,684.05,MX,1,0,0
9834,251.92,BR,15,0,0
9835,14760.35,AR,15,0,0
9836,660.73,CL,10,0,0
9837,7755.88,MX,19,0,0
9838,395.3,BR,7,0,0
9839,1687.12,AR,23,0,0
9840,435.85,MX,1,0,0
9841,653.65,AR,17,0,0
9842,795.8,MX,21,0,0
9843,1075.07,AR,20,0,0
9844,1023.43,US,2,0,0
9845,569.88,MX,14,0,0
9846,8520.76,BR,10,0,0
9847,1976.63,AR,22,0,0
9848,224.28,US,5,0,0
9849,523.03,CL,21,0,0
9850,254.54,BR,8,0,0
9851,1191.19,BR,15,0,0
9852,440.73,MX,7,0,0
9853,702.41,BR,20,0,0
9854,770.32,MX,21,0,0
9855,779.57,AR,14,0,0
9856,3318.4,BR,19,0,0
9857,1566.86,BR,13,0,0
9858,1708.58,AR,12,0,0
9859,2437.46,AR,12,0,0
9860,2447.02,AR,13,0,0
9861,999.64,AR,17,0,0
9862,858.98,AR,14,0,0
9863,1789.32,MX,16,0,0
9864,359.56,BR,23,0,0
9865,533.96,MX,13,0,0
9866,3246.31,AR,21,0,0
9867,481.66,AR,1,0,0
9868,891.1,BR,21,0,0
9869,1406.04,US,9,0,0
9870,3641.35,AR,9,0,0
9871,4578.45,CL,18,0,0
9872,2718.8,MX,18,0,0
9873,1337.26,AR,5,0,0
9874,1340.6,BR,10,0,0
9875,5286.57,AR,10,0,0
9876,1710.21,BR,8,0,0
9877,1470.08,CL,6,0,0
9878,5462.79,MX,7,0,0
9879,2770.3,AR,9,0,0
9880,37.32,MX,4,0,0
9881,791.42,CL,7,0,0
9882,334.74,AR,0,0,0
9883,1394.79,BR,13,0,0
9884,827.98,MX,21,0,0
9885,2375.06,US,11,0,0
9886,422.78,AR,0,0,0
9887,651.22,US,13,0,0
9888,5602.27,AR,11,0,0
9889,4378.99,AR,3,0,0
9890,6818.23,BR,4,0,0
9891,1595.06,MX,5,0,0
9892,148.66,MX,1,0,0
9893,2858.52,AR,7,0,0
9894,605.26,MX,1,0,0
9895,370.44,AR,21,0,0
9896,799.14,AR,13,0,0
9897,2444.71,BR,1,0,0
9898,2094.23,AR,16,0,0
9899,2003.94,AR,10,0,0
9900,714.26,BR,0,0,0
9901,416.9,MX,23,0,0
9902,1563.12,MX,16,0,0
9903,552.04,CL,12,0,0
9904,3413.12,BR,16,0,0
9905,4693.5,BR,16,0,0
9906,3927.51,MX,11,0,0
9907,1133.76,US,11,0,0
9908,1415.33,US,8,0,0
9909,532.11,MX,14,0,0
9910,1904.75,AR,3,0,0
9911,1059.6,CL,1,0,0
9912,542.69,BR,3,0,0
9913,1607.48,MX,12,0,0
9914,820.71,AR,14,0,0
9915,235.03,MX,14,0,0
9916,2625.58,CL,11,0,0
9917,488.69,US,15,0,0
9918,497.05,AR,10,0,0
9919,1716.49,AR,6,0,0
9920,708.61,MX,22,0,0
9921,792.48,US,14,0,0
9922,1417.81,AR,13,0,0
9923,4667.81,AR,13,0,0
9924,2194.54,MX,17,0,0
9925,1164.74,BR,0,0,0
9926,1258.45,AR,16,0,0
9927,668.02,US,6,0,0
9928,1554.13,US,11,0,0
9929,1514.16,AR,11,0,0
9930,3469.77,MX,9,0,0
9931,5394.75,AR,3,0,0
9932,1613.67,AR,15,0,0
9933,117.25,BR,1,0,0
9934,2826.88,AR,14,0,0
9935,1565.48,BR,10,0,0
9936,1662.46,AR,17,0,0
9937,332.43,US,13,0,0
9938,1217.58,BR,18,0,0
9939,206.27,AR,23,0,0
9940,2048.89,US,3,0,0
9941,959.82,MX,9,0,0
9942,761.03,AR,13,0,0
9943,1799.62,US,12,0,0
9944,4298.1,MX,14,0,0
9945,437.64,AR,4,0,0
9946,934.05,US,19,0,0
9947,2628.56,AR,20,0,0
9948,912.6,US,6,0,0
9949,1899.55,US,14,0,0
9950,2284.04,AR,7,0,0
9951,4324.17,AR,15,0,0
9952,455.84,CL,17,0,0
